bus_id,stop_id,arrival_time,report_count,unique_reporters,reports_per_minute,time_since_last_report_s,time_since_first_report_s,distance_mean,distance_median,distance_std,pct_within_radius,acc_mean,weighted_dist_mean,prev_arrival_time,time_since_last_arrival_s,t_mean,t_std,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_early_morning,is_mid_day,is_evening,is_night,confirm_prob,rain_1h,snow_1h,temperature,wind_speed,humidity,visibility,weather_delay_multiplier
1,2,1704778834,24,12,0.68,46.3,233.9,293.51,243.62,112.42,0.56,0.004607,326.44,1704772955.6,5879.4,846.05,174.87,11,1,0,0,0,1,0,0,0.6667,2.0,0,25.77,7.59,86.07,8945.7,1.22
5,10,1706129645,6,6,0.15,250.1,137.8,487.59,507.85,156.27,0.38,0.004379,553.75,1706124318.9,5326.2,752.05,173.25,2,3,0,0,0,0,0,1,0.2812,0.0,0,25.55,1.97,91.95,6427.6,1.07
1,2,1705181513,2,2,0.0,184.8,407.5,53.12,61.49,11.52,0.52,0.002581,50.79,1705175050.5,6463.3,1136.33,143.02,3,6,1,0,0,0,0,1,0.3464,0.0,0,29.18,9.38,80.63,10000.0,1.0
10,20,1704705984,16,2,0.05,105.1,234.2,326.0,371.84,92.18,0.9,0.001691,328.55,1704701751.9,4232.9,310.48,58.74,14,0,0,0,0,1,0,0,0.5093,0.0,0,23.97,6.14,92.69,5945.1,1.08
2,2,1704299616,4,4,0.02,28.5,292.0,281.62,262.33,89.03,0.75,0.001998,310.33,1704294313.7,5303.0,873.7,164.57,22,2,0,0,0,0,0,1,0.3691,0.0,0,25.11,4.38,63.93,10000.0,1.0
2,6,1706569844,3,1,0.01,205.5,361.7,316.22,265.19,121.91,0.85,0.002183,324.17,1706567788.8,2055.6,337.11,37.99,4,1,0,0,0,0,0,1,0.2998,0.0,0,28.14,6.03,82.04,10000.0,1.0
7,18,1705477088,5,1,0.03,113.3,105.3,35.62,32.1,4.35,0.37,0.004158,29.05,1705471729.8,5358.3,545.3,146.08,13,2,0,0,0,1,0,0,0.3452,0.0,0,22.91,4.44,88.97,5070.6,1.1
6,9,1705549668,7,7,0.03,107.7,443.5,188.31,213.41,44.49,0.8,0.000984,214.38,1705543895.5,5772.9,490.55,42.34,9,3,0,1,0,1,0,0,0.5052,0.8,0,27.86,1.27,80.14,6824.5,1.14
5,13,1705109413,2,2,0.0,166.4,82.0,164.35,169.32,63.31,0.9,0.001528,145.95,1705106527.4,2886.3,1130.25,297.44,7,5,1,1,1,0,0,0,0.371,3.0,0,24.36,3.28,85.09,6857.3,1.36
10,19,1705428432,9,2,0.05,156.8,117.7,333.46,378.29,105.22,0.67,0.000703,391.27,1705422823.1,5609.6,971.28,241.53,23,1,0,0,0,0,0,1,0.366,0.0,0,32.48,7.6,58.82,10000.0,1.0
1,2,1705703469,19,18,0.22,182.4,531.9,68.71,67.37,25.65,0.87,0.002839,76.18,1705698846.9,4622.5,442.28,35.91,4,5,1,0,0,0,0,1,0.8464,0.0,0,25.13,9.37,72.02,10000.0,1.0
10,15,1706159766,5,5,0.03,212.8,493.5,127.06,103.78,36.49,0.69,0.00231,134.38,1706154993.1,4773.3,525.52,78.53,10,3,0,0,0,1,0,0,0.4373,0.0,0,29.28,9.65,67.6,10000.0,1.0
5,11,1706419659,10,10,0.03,214.4,573.3,129.86,142.65,33.28,0.49,0.003995,132.57,1706414290.3,5369.3,590.61,100.59,10,6,1,0,0,1,0,0,0.5343,0.0,0,23.7,9.65,90.26,3793.5,1.12
8,19,1705412723,3,3,0.01,125.1,281.0,276.65,281.46,68.93,0.39,0.002732,240.03,1705410242.7,2481.1,1139.38,229.29,19,1,0,1,0,0,1,0,0.2909,0.0,0,23.96,6.74,90.22,6635.9,1.07
7,17,1706087888,17,3,0.03,256.9,153.0,142.77,130.53,25.88,0.9,0.000643,118.56,1706084609.2,3279.1,479.89,51.81,14,2,0,0,0,1,0,0,0.6029,0.0,0,28.79,1.05,76.26,10000.0,1.0
9,15,1705210604,22,17,0.05,140.5,595.6,121.17,112.01,47.9,0.88,0.002614,123.82,1705204251.4,6353.2,732.88,74.39,11,6,1,0,0,1,0,0,0.8475,3.5,0,25.23,4.72,78.06,7022.3,1.41
7,15,1706352575,14,14,0.04,124.3,147.5,353.4,413.73,75.14,0.47,0.002997,395.27,1706350755.5,1820.3,868.24,172.89,16,5,1,0,0,1,0,0,0.5967,0.8,0,24.71,6.71,79.94,8159.5,1.11
10,18,1705460588,1,1,0.01,270.3,560.8,207.28,239.64,44.6,0.82,0.002642,175.99,1705453777.7,6810.8,708.69,165.56,8,2,0,1,1,0,0,0,0.3456,0.9,0,22.11,7.21,77.01,6984.9,1.15
1,2,1704979833,22,3,0.07,46.1,188.0,229.51,200.95,41.44,0.67,0.004247,220.5,1704974162.3,5671.7,1089.02,113.34,19,3,0,1,0,0,1,0,0.6024,0.0,0,24.84,9.91,94.85,4427.7,1.11
10,15,1704799987,3,3,0.01,244.2,84.2,155.26,141.6,22.33,0.5,0.001894,156.62,1704794603.6,5384.0,642.99,147.8,17,1,0,1,0,0,1,0,0.3592,0.0,0,28.36,5.87,55.81,10000.0,1.0
4,10,1704148472,16,4,0.03,217.8,107.6,424.7,464.16,120.31,0.87,0.002318,377.38,1704143907.9,4564.9,793.96,146.55,4,1,0,0,0,0,0,1,0.5065,0.0,0,27.39,9.12,83.97,10000.0,1.0
3,7,1706356858,3,3,0.04,12.8,487.2,136.74,128.02,16.3,0.43,0.003945,136.38,1706350302.9,6555.6,657.52,77.04,17,5,1,1,0,0,1,0,0.3498,0.9,0,26.28,6.42,86.1,8616.8,1.11
5,10,1705404503,8,8,0.02,66.8,537.7,311.95,303.06,48.26,0.96,0.003898,275.52,1705400879.6,3623.6,1028.71,230.35,16,1,0,0,0,1,0,0,0.5597,0.0,0,32.66,7.45,58.82,10000.0,1.0
1,4,1705085191,21,6,0.1,141.0,424.0,275.34,313.16,90.45,0.34,0.004993,303.14,1705078726.7,6465.1,886.08,233.99,0,5,1,0,0,0,0,1,0.5197,0.0,0,20.67,2.81,89.52,6505.7,1.07
3,2,1704300603,12,8,0.03,60.6,121.3,277.87,301.14,31.96,0.35,0.004112,312.22,1704297478.9,3124.6,853.71,137.27,22,2,0,0,0,0,0,1,0.5018,0.0,0,23.8,8.0,96.22,3319.4,1.13
9,20,1705386531,11,11,0.04,263.5,220.9,15.82,14.56,4.32,0.56,0.002907,18.2,1705379804.0,6727.4,539.38,89.29,11,1,0,0,0,1,0,0,0.6053,0.0,0,27.29,9.99,83.98,10000.0,1.0
9,19,1704700775,22,17,0.21,160.3,273.7,98.37,111.81,10.16,0.52,0.000557,82.48,1704697371.3,3404.3,348.84,69.47,13,0,0,0,0,1,0,0,0.8125,0.2,0,26.21,3.75,76.05,5237.2,1.11
2,4,1706436113,3,2,0.02,160.6,339.4,462.93,472.02,127.26,0.58,0.004771,514.26,1706432772.2,3341.2,1059.79,167.55,15,6,1,0,0,1,0,0,0.255,0.0,0,33.29,2.7,66.46,10000.0,1.0
7,15,1705922357,22,17,0.12,174.9,436.1,90.67,77.93,21.48,0.57,0.003714,75.05,1705915308.1,7049.7,312.85,62.67,16,0,0,0,0,1,0,0,0.8115,0.0,0,23.38,8.13,86.75,3603.7,1.13
2,7,1706423561,24,10,0.1,262.0,418.1,177.44,190.48,18.79,0.81,0.002692,199.67,1706416606.8,6955.0,1133.21,314.26,12,6,1,0,0,1,0,0,0.7822,1.4,0,24.16,8.96,84.3,7759.6,1.19
10,18,1704623508,11,11,0.03,121.9,102.0,193.08,207.66,58.18,0.41,0.000535,212.62,1704621134.1,2374.4,374.11,18.96,16,6,1,0,0,1,0,0,0.5213,0.0,0,22.6,3.66,91.54,5550.7,1.09
7,17,1705953620,6,5,0.02,66.9,100.0,237.72,248.71,30.55,0.97,0.004912,242.04,1705946690.5,6930.4,461.5,26.01,1,1,0,0,0,0,0,1,0.5095,0.0,0,25.39,1.55,61.75,10000.0,1.0
7,15,1706607550,18,17,0.05,60.8,313.5,362.96,367.23,79.36,0.53,0.003247,426.71,1706602122.8,5427.4,367.27,60.66,15,1,0,0,0,1,0,0,0.6968,4.4,0,22.57,1.7,94.78,8796.3,1.47
3,7,1706531607,3,3,0.01,135.1,402.5,389.49,316.86,108.26,0.43,0.002057,365.81,1706527274.4,4332.9,600.72,46.16,18,0,0,1,0,0,1,0,0.2589,0.0,0,20.87,9.59,85.43,4881.0,1.1
6,8,1704376030,18,18,0.05,195.4,506.4,62.39,62.51,19.29,0.71,0.004248,51.72,1704370500.4,5529.8,780.62,113.03,19,3,0,1,0,0,1,0,0.8089,0.0,0,22.04,5.47,93.07,6564.0,1.07
2,2,1706206682,11,2,0.07,207.8,250.3,359.38,310.17,63.14,0.41,0.004788,345.78,1706203061.5,3621.0,312.78,27.64,23,3,0,0,0,0,0,1,0.3808,0.0,0,22.53,5.1,85.89,5043.0,1.1
10,18,1706100699,10,2,0.1,223.0,274.3,138.83,131.92,34.61,0.54,0.001589,133.2,1706098796.3,1903.5,995.25,92.3,18,2,0,1,0,0,1,0,0.4234,0.0,0,25.44,7.97,63.07,10000.0,1.0
7,17,1706200045,8,8,0.03,124.2,302.7,486.24,554.37,151.66,0.5,0.001243,568.21,1706195960.5,4084.6,550.88,92.4,21,3,0,0,0,0,0,1,0.365,5.0,0,24.32,4.84,86.25,8211.9,1.54
4,10,1704685140,13,8,0.11,210.1,117.1,335.76,307.04,53.61,0.96,0.000583,327.4,1704683223.6,1916.8,735.23,128.86,9,0,0,1,0,1,0,0,0.6135,0.0,0,25.93,4.39,67.64,10000.0,1.0
2,5,1705818705,17,7,0.08,161.9,336.1,477.66,473.56,147.95,0.95,0.00218,554.49,1705811951.3,6754.3,1137.6,133.79,12,6,1,0,0,1,0,0,0.5501,0.0,0,29.0,4.23,67.41,10000.0,1.0
9,19,1705682455,14,10,0.25,69.7,441.4,393.5,386.47,121.76,0.57,0.00122,377.47,1705677524.0,4931.8,1153.25,77.48,22,4,0,0,0,0,0,1,0.5106,0.0,0,27.04,5.57,71.58,10000.0,1.0
6,10,1704177944,20,13,0.03,141.4,282.8,135.66,109.07,24.75,0.38,0.003469,125.84,1704172001.6,5942.8,486.22,133.74,12,1,0,0,0,1,0,0,0.6856,0.0,0,27.14,4.61,67.29,10000.0,1.0
4,8,1704626523,21,11,0.04,153.1,581.6,471.4,540.24,117.85,0.4,0.001481,499.25,1704622445.8,4077.5,432.12,73.35,16,6,1,0,0,1,0,0,0.5789,0.0,0,24.1,1.66,79.68,10000.0,1.0
5,9,1705739262,14,13,0.05,215.7,457.4,77.76,92.25,26.93,0.44,0.001338,66.11,1705736715.3,2547.2,973.35,162.95,13,5,1,0,0,1,0,0,0.6247,0.0,0,28.7,6.44,79.93,10000.0,1.0
10,16,1705862462,9,3,0.02,7.8,77.8,427.43,458.89,76.77,0.78,0.004066,394.39,1705860467.6,1994.6,1139.5,155.31,0,0,0,0,0,0,0,1,0.4325,0.0,0,26.06,7.92,59.84,10000.0,1.0
3,7,1704683109,19,10,0.25,25.6,405.6,470.24,376.55,149.41,0.76,0.003795,443.04,1704676879.2,6230.7,340.24,81.27,8,0,0,1,1,0,0,0,0.5806,0.0,0,21.6,3.44,91.2,6290.5,1.07
8,19,1704570657,18,8,0.1,15.3,281.5,62.21,72.32,6.99,0.6,0.000735,52.15,1704565300.0,5357.9,882.4,51.41,1,6,1,0,0,0,0,1,0.6494,0.0,0,20.01,6.26,86.02,6052.0,1.08
10,20,1704196602,20,6,0.04,280.5,236.8,76.56,68.5,25.48,0.98,0.002599,70.6,1704192484.9,4117.6,574.33,65.54,17,1,0,1,0,0,1,0,0.7005,1.8,0,22.09,1.29,80.19,7645.5,1.23
6,9,1704317059,5,5,0.01,140.8,256.8,182.97,192.95,59.54,0.77,0.001393,182.53,1704310984.3,6074.9,728.13,134.09,2,3,0,0,0,0,0,1,0.4305,0.0,0,24.63,9.06,93.6,4637.4,1.11
2,4,1704522773,22,4,0.57,267.6,192.3,367.55,413.28,131.47,0.99,0.001823,398.46,1704520350.7,2423.2,666.13,174.52,12,5,1,0,0,1,0,0,0.5914,0.0,0,22.21,6.81,92.68,5015.1,1.1
5,14,1706630342,7,7,0.01,147.0,102.4,284.66,265.54,41.7,0.89,0.002847,334.0,1706624189.8,6152.5,923.67,47.34,21,1,0,0,0,0,0,1,0.5262,1.1,0,23.18,3.57,93.22,5698.3,1.2
10,15,1705426640,22,2,0.12,151.4,285.9,391.5,428.2,106.63,0.88,0.003032,464.22,1705423667.9,2973.0,942.72,134.32,23,1,0,0,0,0,0,1,0.5625,0.7,0,23.08,2.8,86.05,5861.9,1.15
9,15,1706690458,20,16,0.03,174.1,178.9,432.48,474.47,97.0,0.63,0.002351,506.86,1706686803.6,3655.1,1167.14,323.96,14,2,0,0,0,1,0,0,0.7093,2.0,0,25.48,2.15,82.4,5073.4,1.3
8,18,1706027567,14,12,0.09,13.7,294.3,146.14,167.76,41.14,0.73,0.002894,122.28,1706023364.5,4203.1,1199.55,310.45,22,1,0,0,0,0,0,1,0.6528,0.0,0,33.93,1.93,66.46,10000.0,1.0
1,3,1704708945,13,13,0.02,226.0,566.8,36.41,29.31,10.86,0.5,0.001641,33.95,1704705689.0,3256.9,760.29,121.68,15,0,0,0,0,1,0,0,0.6406,1.4,0,26.04,2.5,82.74,6005.2,1.22
2,6,1705007236,23,5,0.05,293.4,484.8,387.27,442.64,38.75,0.55,0.003819,402.71,1705004478.0,2758.9,573.36,76.94,2,4,0,0,0,0,0,1,0.623,0.0,0,30.68,9.39,66.63,10000.0,1.0
10,19,1706034839,20,2,0.07,249.9,573.3,320.78,302.04,90.14,0.52,0.004594,368.31,1706030025.1,4814.5,592.32,73.06,0,2,0,0,0,0,0,1,0.4835,0.0,0,20.2,3.93,95.61,4801.5,1.1
8,19,1705308118,17,17,0.15,213.9,295.2,132.62,142.54,42.81,0.43,0.004615,145.94,1705301277.8,6840.2,585.37,166.73,14,0,0,0,0,1,0,0,0.7014,0.0,0,28.69,7.87,51.08,10000.0,1.0
8,19,1705950093,8,8,0.04,153.4,67.6,13.41,12.02,1.75,0.48,0.001297,10.88,1705943382.9,6710.2,307.4,71.94,0,1,0,0,0,0,0,1,0.5107,0.0,0,24.91,9.04,83.24,10000.0,1.0
6,12,1705821511,2,2,0.0,288.0,172.4,162.48,180.03,58.5,0.66,0.00497,130.74,1705818094.0,3417.8,860.85,144.04,12,6,1,0,0,1,0,0,0.3282,0.0,0,20.7,6.78,89.78,3101.8,1.14
9,16,1706426188,20,19,0.04,125.9,343.5,243.79,238.69,81.08,0.67,0.001925,220.21,1706424184.8,2003.8,824.88,88.67,12,6,1,0,0,1,0,0,0.7777,0.0,0,26.48,7.13,63.08,10000.0,1.0
8,15,1706022185,3,3,0.01,297.2,163.8,52.51,49.08,7.28,0.67,0.003349,54.15,1706018985.6,3199.9,1117.94,61.81,20,1,0,0,0,0,1,0,0.407,0.9,0,26.31,1.15,90.34,6664.5,1.15
2,5,1705728569,16,8,0.08,107.7,322.9,489.5,580.64,110.08,0.49,0.001862,444.23,1705723895.1,4674.1,846.17,145.71,10,5,1,0,0,1,0,0,0.4991,0.0,0,26.45,5.34,69.23,10000.0,1.0
1,2,1704981938,3,3,0.01,141.4,360.3,149.58,121.11,43.0,0.48,0.00351,164.36,1704975192.2,6746.0,1162.31,61.17,19,3,0,1,0,0,1,0,0.3334,0.0,0,25.94,1.14,93.88,5574.1,1.09
8,19,1706304917,14,6,0.04,133.3,168.4,62.71,61.2,8.59,0.64,0.003313,70.92,1706299452.3,5464.7,358.68,45.5,3,5,1,0,0,0,0,1,0.5775,0.0,0,25.73,8.81,83.3,10000.0,1.0
6,10,1705075223,18,4,0.06,57.3,317.8,252.35,251.34,66.02,0.48,0.002148,245.71,1705072715.3,2508.1,709.83,179.31,21,4,0,0,0,0,0,1,0.506,3.5,0,24.47,7.07,85.38,5134.6,1.45
7,18,1705121338,8,2,0.19,72.1,316.8,217.95,249.37,57.24,0.78,0.002612,212.69,1705117128.5,4209.9,669.83,123.68,10,5,1,0,0,1,0,0,0.4253,0.6,0,27.35,1.87,81.66,5590.1,1.15
10,15,1704132592,13,13,0.31,158.4,427.2,52.02,51.2,16.81,0.99,0.003502,46.71,1704126922.8,5669.4,838.14,86.29,23,0,0,0,0,0,0,1,0.7322,3.8,0,24.56,6.8,94.24,7891.6,1.42
2,3,1706014490,6,6,0.06,173.3,549.4,394.19,413.51,76.68,0.68,0.000911,422.41,1706008775.0,5715.5,1168.53,134.5,18,1,0,1,0,0,1,0,0.4212,0.0,0,25.18,7.36,60.91,10000.0,1.0
9,20,1706160936,1,1,0.0,117.9,378.1,327.36,321.04,127.87,0.36,0.002062,316.76,1706159044.8,1891.4,628.46,74.43,11,3,0,0,0,1,0,0,0.1709,0.0,0,23.04,5.59,89.37,5904.7,1.08
5,10,1704437743,5,5,0.01,279.8,234.1,463.81,518.17,174.73,0.77,0.00156,537.0,1704434948.7,2795.0,491.75,57.91,12,4,0,0,0,1,0,0,0.3135,0.0,0,25.83,7.42,75.29,10000.0,1.0
6,8,1706476931,12,5,0.05,96.5,303.7,198.26,192.89,78.07,0.36,0.00465,196.69,1706471763.4,5168.2,1047.16,146.72,2,0,0,0,0,0,0,1,0.4133,0.0,0,26.58,4.37,73.19,10000.0,1.0
6,10,1706511172,1,1,0.0,34.1,394.3,80.41,81.13,8.22,0.52,0.003547,79.9,1706504089.3,7082.7,1086.69,151.88,12,0,0,0,0,1,0,0,0.3231,0.0,0,20.27,8.39,95.99,6644.9,1.07
3,5,1704418646,2,2,0.06,18.7,62.3,326.21,315.43,61.74,0.94,0.001368,311.77,1704411768.6,6877.7,684.4,129.13,7,4,0,1,1,0,0,0,0.38,0.0,0,25.8,4.8,65.8,10000.0,1.0
5,12,1706190735,14,14,0.3,63.9,190.8,212.89,190.13,52.67,0.91,0.003704,219.7,1706188454.6,2280.6,924.59,84.7,19,3,0,1,0,0,1,0,0.7075,0.0,0,24.72,4.15,88.25,4668.2,1.11
6,14,1706313045,9,4,0.02,133.2,323.6,464.44,468.34,114.38,0.7,0.003602,391.41,1706306811.7,6234.0,691.95,47.11,5,5,1,0,1,0,0,0,0.3946,0.0,0,28.72,1.9,72.54,10000.0,1.0
9,15,1705733355,3,3,0.01,102.5,302.0,179.63,168.01,61.51,0.39,0.004868,183.57,1705730567.5,2787.8,418.09,82.73,12,5,1,0,0,1,0,0,0.2969,0.0,0,23.8,8.16,85.69,3972.0,1.12
9,17,1704204827,10,10,0.04,107.2,70.4,414.36,355.14,79.91,0.7,0.001607,413.88,1704198656.6,6170.5,723.48,207.82,19,1,0,1,0,0,1,0,0.5298,0.0,0,33.48,4.6,56.66,10000.0,1.0
6,10,1705166262,6,6,0.02,122.8,408.3,203.75,229.65,55.08,0.33,0.001295,233.5,1705161423.2,4839.7,1155.31,78.68,22,5,1,0,0,0,0,1,0.3728,0.0,0,25.77,5.98,68.87,10000.0,1.0
4,10,1705111599,4,4,0.03,137.2,384.6,170.41,189.57,60.01,0.53,0.004274,143.39,1705105275.3,6323.7,437.48,30.94,7,5,1,1,1,0,0,0,0.3533,0.0,0,23.85,4.27,91.14,6631.6,1.07
4,9,1704834898,11,4,0.05,209.7,470.2,427.96,508.91,77.03,0.8,0.002274,458.28,1704830528.4,4370.3,1194.4,277.37,2,2,0,0,0,0,0,1,0.4752,0.0,0,29.71,9.13,81.7,10000.0,1.0
3,1,1706183574,14,13,0.12,176.6,150.8,218.07,214.66,23.15,0.31,0.002841,235.17,1706176687.0,6887.6,461.21,34.97,17,3,0,1,0,0,1,0,0.6022,0.1,0,24.62,7.14,87.46,8362.2,1.04
2,5,1704666671,22,19,0.07,109.9,195.8,350.39,388.16,60.77,0.33,0.004319,281.71,1704659810.8,6860.4,864.86,112.83,4,0,0,0,0,0,0,1,0.7552,0.0,0,27.46,3.12,50.18,10000.0,1.0
6,14,1704476391,2,2,0.01,182.4,486.5,115.46,95.41,29.97,0.34,0.00395,125.58,1704469830.5,6561.2,875.61,58.49,23,4,0,0,0,0,0,1,0.2927,0.0,0,25.52,2.5,81.16,10000.0,1.0
10,18,1705929861,7,1,0.02,188.0,353.9,372.5,403.18,96.95,0.78,0.004431,362.41,1705925832.5,4028.9,987.82,193.26,18,0,0,1,0,0,1,0,0.3571,0.0,0,24.43,1.28,82.84,10000.0,1.0
3,2,1706026843,8,8,0.03,94.2,489.7,174.54,139.85,67.7,0.71,0.004188,197.25,1706024684.7,2158.6,453.77,57.98,21,1,0,0,0,0,0,1,0.4912,0.0,0,25.92,6.61,78.18,10000.0,1.0
8,15,1705394176,23,14,0.09,174.8,375.0,377.49,378.99,49.62,0.9,0.001894,448.66,1705391740.3,2436.4,1162.43,84.57,14,1,0,0,0,1,0,0,0.8165,0.0,0,21.39,8.65,85.61,5820.5,1.08
6,13,1705248112,2,2,0.01,61.6,181.4,143.06,140.15,42.32,0.9,0.001792,124.96,1705244266.5,3845.8,1104.94,57.97,21,6,1,0,0,0,0,1,0.3915,0.0,0,28.07,2.45,74.54,10000.0,1.0
8,19,1704908287,15,7,0.05,171.1,380.6,323.41,322.84,34.08,0.53,0.001327,346.72,1704906181.6,2106.2,807.42,82.89,23,2,0,0,0,0,0,1,0.5578,5.9,0,24.01,4.76,81.5,8693.5,1.62
8,16,1706615139,14,14,0.03,267.8,198.5,465.93,483.48,158.56,0.58,0.001455,542.58,1706608300.2,6838.9,747.82,38.61,17,1,0,1,0,0,1,0,0.5351,0.0,0,24.66,1.21,76.46,10000.0,1.0
5,14,1705155395,22,12,0.07,168.7,460.9,117.74,111.54,24.63,0.97,0.002498,129.76,1705149541.3,5854.4,538.99,104.01,19,5,1,1,0,0,1,0,0.8137,0.0,0,25.37,2.93,91.18,6780.5,1.06
4,10,1704290020,12,12,0.04,295.2,271.9,187.52,173.92,69.09,0.65,0.0032,163.58,1704285299.3,4721.1,547.18,127.31,19,2,0,1,0,0,1,0,0.5845,0.0,0,25.0,5.61,94.29,5921.0,1.08
8,17,1705943610,7,7,0.04,25.6,283.3,236.27,213.25,75.21,0.35,0.001502,259.76,1705939449.5,4160.5,934.76,179.35,22,0,0,0,0,0,0,1,0.3841,0.0,0,25.7,4.18,92.77,3059.5,1.14
9,19,1704497413,17,16,0.09,139.5,98.5,401.36,360.15,127.48,0.35,0.004798,352.07,1704490846.5,6566.8,1028.53,300.29,5,5,1,0,1,0,0,0,0.5861,0.0,0,22.87,2.66,94.46,4482.8,1.11
3,7,1705217452,17,7,0.25,113.8,509.7,169.9,185.38,21.78,0.76,0.001925,186.87,1705214917.1,2535.8,1108.1,122.6,13,6,1,0,0,1,0,0,0.6395,0.0,0,26.12,6.21,84.0,10000.0,1.0
10,16,1705063879,1,1,0.0,266.9,434.6,203.37,192.99,48.14,0.42,0.003353,192.32,1705057477.0,6402.8,980.9,198.76,18,4,0,1,0,0,1,0,0.2636,0.9,0,23.26,3.02,90.52,6945.6,1.15
1,6,1704574892,10,8,0.13,198.7,70.0,417.63,363.28,106.35,0.48,0.003752,387.78,1704569179.7,5712.9,556.38,132.49,2,6,1,0,0,0,0,1,0.4303,0.0,0,20.18,1.41,88.68,4994.5,1.1
6,12,1704580000,8,8,0.05,81.9,408.7,67.62,79.75,11.32,1.0,0.002731,74.97,1704578188.5,1811.8,1099.87,129.24,3,6,1,0,0,0,0,1,0.6046,0.0,0,31.68,2.48,66.13,10000.0,1.0
9,15,1705262784,2,2,0.01,111.4,421.4,319.97,285.7,118.15,0.9,0.002791,311.43,1705258949.6,3835.0,936.54,204.09,1,0,0,0,0,0,0,1,0.3166,0.4,0,26.03,7.29,80.05,5074.2,1.14
2,7,1705758305,16,11,0.03,296.0,107.8,152.72,144.93,50.84,0.72,0.0034,168.45,1705755867.9,2437.1,1049.89,237.7,19,5,1,1,0,0,1,0,0.6496,0.0,0,27.46,7.3,82.79,10000.0,1.0
5,11,1704624206,2,2,0.03,286.6,129.4,351.76,352.63,37.88,0.95,0.004333,355.17,1704621170.0,3036.3,409.46,57.67,16,6,1,0,0,1,0,0,0.4056,0.0,0,25.53,9.7,75.13,10000.0,1.0
7,15,1705606079,6,6,0.02,257.1,314.5,435.63,399.31,60.4,0.9,0.003143,503.43,1705599215.2,6864.3,348.27,61.03,0,4,0,0,0,0,0,1,0.4813,0.0,0,26.25,8.14,77.52,10000.0,1.0
8,17,1704832289,5,5,0.01,155.7,360.7,211.52,208.16,28.51,0.77,0.002446,238.32,1704829429.9,2860.0,484.55,102.45,2,2,0,0,0,0,0,1,0.4607,0.0,0,33.46,7.54,59.44,10000.0,1.0
7,15,1706680863,12,2,0.02,94.7,302.9,276.44,232.24,104.95,0.56,0.000864,263.98,1706675822.1,5041.1,762.29,170.47,11,2,0,0,0,1,0,0,0.3815,0.0,0,20.33,1.72,88.7,6276.9,1.07
9,17,1706290019,19,16,0.06,94.3,327.1,74.67,88.29,25.4,0.77,0.002922,83.4,1706285547.9,4471.7,569.98,51.35,22,4,0,0,0,0,0,1,0.7961,0.0,0,27.89,2.38,83.59,10000.0,1.0
7,15,1704578806,14,8,0.07,79.9,394.8,272.45,224.52,33.91,0.75,0.002593,323.78,1704573342.7,5464.1,309.07,52.62,3,6,1,0,0,0,0,1,0.6041,1.1,0,22.64,3.07,93.46,8220.0,1.14
4,8,1704739702,8,8,0.02,132.8,163.7,453.17,398.44,48.83,0.31,0.0033,482.47,1704736222.5,3479.6,588.01,79.31,0,1,0,0,0,0,0,1,0.43,2.3,0,22.35,10.0,93.58,5890.1,1.31
2,7,1704549586,19,1,0.07,212.2,360.8,427.95,396.29,110.03,0.64,0.002093,494.96,1704546891.1,2695.7,434.56,84.4,19,5,1,1,0,0,1,0,0.4609,2.1,0,23.17,3.22,82.81,8786.3,1.24
3,2,1705848190,20,4,0.07,173.0,434.0,300.17,345.64,62.16,0.51,0.001462,244.68,1705846158.7,2032.3,1083.05,237.84,20,6,1,0,0,0,1,0,0.5398,0.0,0,31.61,8.64,62.29,10000.0,1.0
5,14,1705342651,7,7,0.01,211.1,198.9,286.4,290.19,40.49,0.71,0.001917,235.12,1705335729.1,6922.7,877.34,236.21,23,0,0,0,0,0,0,1,0.4913,0.0,0,24.06,7.08,89.64,5050.8,1.1
3,7,1706608374,7,7,0.01,158.9,164.5,447.09,363.23,164.81,0.34,0.003496,370.49,1706602760.5,5613.6,330.57,86.15,15,1,0,0,0,1,0,0,0.2913,0.0,0,22.8,5.4,86.21,5827.3,1.08
8,19,1704607139,12,12,0.02,283.8,388.6,134.77,157.63,44.82,0.7,0.00363,157.64,1704601492.5,5646.9,631.54,144.15,11,6,1,0,0,1,0,0,0.6196,0.0,0,25.4,4.66,57.73,10000.0,1.0
2,1,1704544644,1,1,0.0,296.5,247.0,303.7,356.8,45.59,0.8,0.003897,253.77,1704538194.0,6450.7,1031.79,60.21,18,5,1,1,0,0,1,0,0.3419,0.2,0,22.29,5.79,81.69,7037.2,1.08
4,14,1704773592,12,12,0.02,135.9,489.3,16.5,16.82,5.33,0.45,0.000775,14.23,1704769406.3,4186.0,755.73,109.75,9,1,0,1,0,1,0,0,0.609,0.0,0,26.64,7.92,74.4,10000.0,1.0
9,20,1704366986,17,13,0.04,221.7,314.1,113.59,115.25,44.0,0.71,0.00055,93.58,1704359825.5,7161.5,364.75,22.44,16,3,0,0,0,1,0,0,0.6974,0.0,0,22.12,4.69,97.6,4274.7,1.11
2,7,1705744927,18,1,0.06,142.7,524.8,477.01,462.4,72.38,0.87,0.002315,560.11,1705737998.3,6929.5,403.35,116.62,15,5,1,0,0,1,0,0,0.5328,0.9,0,25.88,6.77,75.7,8555.5,1.12
