bus_id,stop_id,route_id,trip_id,arrival_time,report_count,unique_reporters,reports_per_minute,time_since_last_report_s,time_since_first_report_s,distance_mean,distance_median,distance_std,pct_within_radius,acc_mean,weighted_dist_mean,prev_arrival_time,time_since_last_arrival_s,t_mean,t_std,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_early_morning,is_mid_day,is_evening,is_night,rain_1h,snow_1h,temperature,wind_speed,humidity,visibility,weather_delay_multiplier,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,traffic_level,event_nearby,confirm_prob
1,3,1,1,1706007699,18,11,10.21,188.1,448.3,289.07,316.63,41.18,0.92,0.003121,245.92,1706003405.0,4294.4,1706007906.28,180.02,16,1,0,0,0,1,0,0,0.0,0,25.59,1.9,79.23,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7234
3,5,1,3,1705546754,4,4,10.22,168.5,471.5,273.32,310.57,30.07,0.56,0.001567,267.55,1705544563.3,2190.8,1705547026.57,48.53,8,3,0,1,1,0,0,0,0.0,0,29.53,9.87,73.52,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.3893
2,5,1,2,1706506918,22,16,2.43,46.2,111.9,218.04,255.86,57.28,0.67,0.001135,174.5,1706500744.0,6174.8,1706506671.33,128.6,11,0,0,0,0,1,0,0,0.0,0,29.49,6.99,69.17,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7806
10,23,5,10,1705648333,24,19,5.13,181.8,152.5,373.4,343.92,111.54,0.41,0.003597,317.87,1705644236.4,4096.9,1705648181.66,150.93,12,4,0,0,0,1,0,0,0.0,0,25.57,9.03,82.63,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7436
6,12,3,6,1705685288,13,11,1.82,199.5,397.3,148.45,141.2,19.43,0.8,0.002767,160.84,1705682144.4,3144.3,1705685183.35,70.17,22,4,0,0,0,0,0,1,0.0,0,25.26,8.23,56.82,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6622
5,7,2,5,1705415821,6,6,2.04,193.3,214.9,153.88,147.7,54.74,0.65,0.003555,147.23,1705412598.4,3223.5,1705416094.66,122.7,20,1,0,0,0,0,1,0,0.0,0,29.6,2.32,69.07,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4373
9,24,5,9,1705833937,16,5,1.62,98.0,122.3,62.43,67.91,22.25,0.48,0.000594,55.51,1705831832.2,2105.2,1705833699.45,89.14,16,6,1,0,0,1,0,0,0.0,0,25.38,3.28,75.32,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5407
2,1,1,2,1706453206,18,17,3.3,216.0,360.6,428.82,502.51,66.58,0.61,0.002266,412.56,1706450728.9,2477.8,1706453394.93,11.97,20,6,1,0,0,0,1,0,0.0,0,27.17,2.87,78.24,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7256
1,3,1,1,1706289319,9,3,2.03,24.8,310.9,412.16,431.04,144.11,0.65,0.001033,331.98,1706285882.2,3437.4,1706289438.34,159.1,22,4,0,0,0,0,0,1,0.0,0,25.77,4.79,74.91,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3381
10,24,5,10,1704697455,11,11,2.66,90.5,67.8,291.67,280.27,61.95,0.43,0.002435,348.19,1704694048.0,3407.9,1704697515.69,156.41,12,0,0,0,0,1,0,0,0.0,0,32.49,6.5,56.58,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5207
3,3,1,3,1704163039,20,4,5.08,127.7,463.2,55.97,56.25,15.07,0.65,0.003793,53.37,1704156136.9,6902.8,1704163028.81,116.39,8,1,0,1,1,0,0,0,0.0,0,33.26,1.68,55.5,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.6141
3,4,1,3,1705342566,6,6,1.48,127.6,280.3,169.03,188.08,55.39,0.64,0.000701,156.16,1705339188.3,3378.4,1705342753.38,22.08,23,0,0,0,0,0,0,1,0.0,0,33.06,7.59,63.38,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4336
2,4,1,2,1705888449,9,9,7.43,126.2,409.8,358.92,312.75,44.46,0.96,0.001673,409.64,1705881986.4,6462.9,1705888612.78,37.92,7,0,0,1,1,0,0,0,0.0,0,24.93,4.03,95.0,5386.9,1.09,0,0,0,1,0,0,0,3,0,0.5902
6,15,3,6,1704428136,6,6,1.25,112.2,406.1,451.62,390.91,96.84,0.4,0.003312,492.96,1704421304.5,6832.3,1704428004.16,190.29,9,4,0,1,0,1,0,0,0.0,0,25.63,1.51,62.06,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.3449
8,21,4,8,1705445865,7,7,15.02,264.3,230.1,73.2,72.28,20.46,0.32,0.001737,59.52,1705441795.3,4069.8,1705446102.14,196.62,4,2,0,0,0,0,0,1,0.0,0,27.82,9.15,68.23,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4329
10,22,5,10,1704496318,21,9,2.86,214.2,168.2,113.39,121.93,18.81,0.61,0.004019,126.27,1704492070.6,4247.6,1704496493.53,168.53,4,5,1,0,0,0,0,1,2.1,0,23.37,2.05,80.48,6259.4,1.29,0,1,0,0,0,0,0,1,0,0.6896
8,17,4,8,1704622873,23,18,20.55,217.5,431.1,56.92,66.54,15.4,0.55,0.003904,51.4,1704617328.9,5545.0,1704622597.66,168.68,15,6,1,0,0,1,0,0,0.0,0,29.48,2.99,62.73,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.8415
8,20,4,8,1706074246,6,6,0.83,65.8,194.9,174.87,181.1,41.33,0.82,0.001461,140.64,1706068253.4,5993.4,1706074439.78,16.6,11,2,0,0,0,1,0,0,0.0,0,23.67,8.87,89.92,6175.6,1.08,0,0,0,1,0,0,0,2,0,0.485
2,4,1,2,1706133913,6,6,1.12,20.6,306.7,471.66,544.83,61.64,0.82,0.004126,428.53,1706129566.7,4346.7,1706134040.0,90.61,3,3,0,0,0,0,0,1,0.0,0,20.68,6.87,94.18,6646.6,1.07,0,0,0,1,0,0,0,1,0,0.4645
2,1,1,2,1705023075,4,4,0.82,167.8,401.2,135.99,160.39,20.52,0.98,0.000567,134.96,1705019475.5,3600.2,1705023045.17,116.28,7,4,0,1,1,0,0,0,1.1,0,24.49,8.5,89.65,7743.5,1.16,0,1,0,0,0,0,0,3,0,0.4827
10,23,5,10,1705699297,10,10,1.07,285.7,255.2,391.06,428.42,143.87,0.61,0.002887,377.89,1705692905.9,6392.0,1705699135.72,51.74,2,5,1,0,0,0,0,1,0.0,0,28.73,6.05,54.61,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4488
3,3,1,3,1704906122,20,10,10.11,135.0,375.8,409.95,490.02,88.82,0.33,0.004105,427.07,1704903250.5,2872.1,1704906119.58,149.75,22,2,0,0,0,0,0,1,2.9,0,25.0,6.97,81.1,8895.0,1.32,0,1,0,0,0,0,0,1,0,0.5678
7,15,3,7,1704817560,9,9,5.04,161.3,216.6,318.16,269.54,94.33,0.5,0.000501,270.69,1704810719.2,6841.5,1704817781.09,50.55,21,1,0,0,0,0,0,1,3.0,0,25.65,7.13,94.42,6494.4,1.37,0,1,0,0,0,0,0,1,0,0.4483
8,21,4,8,1705124873,22,10,2.51,127.6,277.5,27.74,28.31,8.67,0.38,0.001874,30.86,1705121097.2,3776.0,1705124718.08,136.08,11,5,1,0,0,1,0,0,0.0,0,21.18,7.36,96.64,3422.4,1.13,0,0,0,1,0,0,0,2,0,0.6813
2,1,1,2,1706341857,11,11,1.4,289.0,128.4,216.11,214.46,46.01,0.55,0.000735,232.15,1706337701.9,4155.6,1706341674.3,164.13,13,5,1,0,0,1,0,0,0.0,0,28.82,3.69,74.73,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5618
7,14,3,7,1704841090,1,1,0.71,21.6,528.9,154.41,123.64,25.81,0.54,0.004959,155.86,1704838184.9,2905.5,1704840991.23,69.41,4,2,0,0,0,0,0,1,0.0,0,24.12,7.26,67.7,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3089
7,13,3,7,1704721063,8,8,2.71,175.3,95.6,103.73,99.89,39.53,0.56,0.003488,93.57,1704718577.3,2486.0,1704720798.37,64.56,19,0,0,1,0,0,1,0,0.0,0,20.95,1.14,87.26,6043.0,1.08,0,0,0,1,0,0,0,3,0,0.4893
7,14,3,7,1705106563,19,15,6.31,221.4,530.5,104.36,87.57,38.55,0.54,0.002981,98.5,1705104084.6,2479.3,1705106617.5,107.4,6,5,1,0,1,0,0,0,0.0,0,27.03,8.17,59.04,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7234
6,14,3,6,1704334609,4,4,29.4,101.8,416.6,367.9,361.02,112.32,0.55,0.003505,300.3,1704330699.6,3910.1,1704334784.22,161.59,7,3,0,1,1,0,0,0,2.5,0,23.23,1.93,79.94,8984.4,1.27,0,1,0,0,0,0,0,3,0,0.3061
5,8,2,5,1704431228,21,12,69.68,246.0,67.5,331.99,314.07,94.1,0.79,0.002041,279.93,1704429052.0,2176.1,1704431281.42,106.53,10,4,0,0,0,1,0,0,0.0,0,28.45,4.8,75.19,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.6953
8,17,4,8,1704180750,24,9,72.15,218.3,497.6,400.46,340.8,148.57,0.77,0.004539,391.99,1704176590.8,4159.6,1704180921.09,23.19,13,1,0,0,0,1,0,0,0.0,0,30.21,8.47,66.73,10000.0,1.0,1,0,0,0,0,0,0,2,1,0.6286
2,1,1,2,1705907722,13,7,2.69,156.5,189.7,71.1,73.55,23.41,1.0,0.003912,79.45,1705902593.7,5128.9,1705908014.12,129.79,12,0,0,0,0,1,0,0,0.0,0,25.16,4.43,97.3,6719.4,1.07,0,0,0,1,0,0,0,2,0,0.6366
2,3,1,2,1704536096,24,8,4.38,214.9,173.9,339.54,367.28,90.86,0.93,0.000999,295.68,1704531981.8,4114.8,1704535872.66,115.43,15,5,1,0,0,1,0,0,0.0,0,26.39,2.53,70.69,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7037
9,22,5,9,1705680830,16,12,12.1,12.9,66.7,441.11,360.84,140.87,0.91,0.000941,429.87,1705673834.2,6996.4,1705681031.12,100.49,21,4,0,0,0,0,0,1,2.9,0,27.0,5.23,81.96,8568.6,1.32,0,1,0,0,0,0,0,1,0,0.6132
2,4,1,2,1706714242,20,16,4.37,157.6,472.3,229.19,255.77,65.44,0.38,0.001203,223.42,1706710299.0,3943.2,1706714388.32,118.24,20,2,0,0,0,0,1,0,1.0,0,23.02,4.81,79.54,7302.0,1.15,0,1,0,0,0,0,0,1,0,0.6904
7,16,3,7,1704550995,17,12,2.41,91.0,314.0,478.56,529.61,187.05,0.82,0.00129,395.2,1704546076.5,4919.4,1704550910.6,58.71,19,5,1,1,0,0,1,0,0.0,0,33.07,3.85,57.34,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.5614
5,10,2,5,1706309376,7,6,58.23,76.2,335.3,196.18,192.14,77.33,0.55,0.002535,167.42,1706307317.8,2059.0,1706309542.02,116.28,4,5,1,0,0,0,0,1,2.9,0,22.9,3.05,86.44,6014.6,1.37,0,1,0,0,0,0,0,1,0,0.4057
6,11,3,6,1704417643,8,8,1.14,5.5,530.6,24.89,27.0,2.83,0.49,0.002737,24.09,1704414807.2,2835.9,1704417543.44,146.9,6,4,0,0,1,0,0,0,0.0,0,28.02,7.73,66.44,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5104
3,4,1,3,1705508665,12,12,4.49,295.6,227.3,128.56,117.17,47.43,0.75,0.003788,150.06,1705501941.1,6724.1,1705508808.57,43.58,21,2,0,0,0,0,0,1,0.0,0,29.06,7.69,69.08,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6256
2,3,1,2,1706082839,21,7,6.67,185.4,580.6,56.83,45.98,6.63,0.34,0.004585,61.86,1706077383.5,5456.4,1706082853.44,157.48,13,2,0,0,0,1,0,0,0.3,0,24.35,4.78,84.8,5441.6,1.13,0,1,0,0,0,0,0,2,0,0.6177
2,3,1,2,1704175628,7,7,1.35,73.3,157.9,407.05,347.63,97.93,0.96,0.001336,484.88,1704168459.8,7169.2,1704175662.29,38.18,11,1,0,0,0,1,0,0,0.0,0,25.9,3.78,73.49,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4825
7,15,3,7,1706607019,17,17,8.84,197.2,444.8,347.13,322.05,60.98,0.97,0.004655,341.21,1706600650.0,6369.4,1706606990.8,87.76,15,1,0,0,0,1,0,0,0.0,0,26.57,5.84,58.53,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7919
10,24,5,10,1705230940,21,8,2.17,33.0,270.6,209.24,215.68,30.48,0.42,0.001784,247.39,1705225176.7,5764.2,1705231037.93,164.31,16,6,1,0,0,1,0,0,0.0,0,26.28,6.35,67.19,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.6263
3,3,1,3,1706234096,14,12,11.39,291.0,578.2,185.16,153.01,27.8,0.99,0.003034,174.54,1706230740.5,3356.3,1706233951.02,134.51,7,4,0,1,1,0,0,0,1.1,0,27.79,3.63,88.68,8168.2,1.15,0,1,0,0,0,0,0,3,0,0.7192
6,13,3,6,1705347836,11,9,1.15,136.0,154.3,107.34,97.92,42.91,0.49,0.00198,114.18,1705344449.4,3387.4,1705347666.28,35.93,1,1,0,0,0,0,0,1,0.0,0,28.13,1.17,52.12,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5216
3,2,1,3,1704430023,9,9,1.74,202.9,517.6,14.67,14.1,5.46,0.82,0.002943,14.85,1704426345.7,3678.0,1704430036.0,132.8,10,4,0,0,0,1,0,0,0.0,0,22.51,2.39,94.28,6444.9,1.07,0,0,0,1,0,0,0,2,0,0.6012
2,2,1,2,1705176988,9,9,1.02,128.3,551.9,496.65,418.4,84.39,0.97,0.004812,416.73,1705175107.1,1881.0,1705176784.74,199.22,1,6,1,0,0,0,0,1,0.0,0,26.8,8.64,60.05,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5517
2,5,1,2,1705657435,8,8,1.7,75.8,543.1,275.85,328.64,94.62,0.69,0.004762,276.39,1705650845.1,6590.4,1705657350.33,78.84,15,4,0,0,0,1,0,0,0.0,0,26.51,5.98,75.93,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4592
7,14,3,7,1704916154,7,1,0.97,68.1,166.4,212.25,189.14,58.4,0.56,0.00252,215.41,1704913255.4,2899.1,1704915947.97,176.68,1,3,0,0,0,0,0,1,0.0,0,22.6,5.48,90.36,3142.4,1.14,0,0,0,1,0,0,0,1,0,0.3526
6,12,3,6,1705535515,15,15,1.85,284.4,133.4,253.85,224.83,29.96,0.53,0.001147,275.16,1705530833.4,4682.1,1705535301.84,6.8,5,3,0,0,1,0,0,0,3.3,0,23.06,6.27,87.12,6347.7,1.4,0,1,0,0,0,0,0,1,0,0.6806
5,8,2,5,1704308747,7,2,1.33,12.2,487.0,15.83,14.52,1.61,0.56,0.000784,18.45,1704304702.7,4044.7,1704308723.04,73.22,0,3,0,0,0,0,0,1,0.0,0,31.28,6.83,65.69,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4251
1,2,1,1,1706467683,22,11,3.03,242.8,216.3,335.42,325.57,123.01,0.89,0.002864,361.12,1706461113.6,6570.1,1706467681.17,66.08,0,0,0,0,0,0,0,1,0.0,0,28.52,4.5,69.4,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6843
10,22,5,10,1706004302,20,11,10.93,224.3,196.1,232.54,221.93,91.77,0.57,0.00086,194.39,1705999312.6,4990.1,1706004362.32,86.66,15,1,0,0,0,1,0,0,0.0,0,29.32,5.65,51.08,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.628
5,9,2,5,1704463831,5,3,0.54,213.8,463.9,106.5,118.31,37.23,0.55,0.00146,101.6,1704458038.0,5793.9,1704463782.42,148.65,19,4,0,1,0,0,1,0,0.0,0,20.68,3.24,95.48,4012.8,1.12,0,0,0,1,0,0,0,3,0,0.3783
8,21,4,8,1704265145,13,13,2.4,272.7,517.1,250.32,203.96,65.23,0.79,0.002026,211.38,1704261841.7,3304.3,1704265308.93,73.49,12,2,0,0,0,1,0,0,0.0,0,24.87,4.92,89.15,3654.2,1.13,0,0,0,1,0,0,0,2,0,0.6444
7,13,3,7,1704143152,3,3,0.45,269.3,91.2,78.92,85.76,18.25,0.58,0.001116,79.13,1704140669.2,2483.3,1704143138.47,153.9,2,1,0,0,0,0,0,1,0.0,0,25.55,9.93,74.62,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3793
9,22,5,9,1706296596,5,5,10.31,41.3,169.7,206.96,235.58,42.19,0.76,0.003692,214.09,1706292867.6,3729.1,1706296642.98,71.74,0,5,1,0,0,0,0,1,0.2,0,27.96,8.91,77.54,5289.4,1.11,0,1,0,0,0,0,0,1,0,0.4445
7,11,3,7,1705797769,6,1,1.02,23.2,413.9,14.05,15.62,4.21,0.52,0.001816,15.73,1705791739.7,6030.0,1705797681.14,63.29,6,6,1,0,1,0,0,0,1.6,0,22.05,2.67,76.65,5504.7,1.25,0,1,0,0,0,0,0,1,0,0.386
10,25,5,10,1706673291,5,5,1.05,13.6,432.5,246.1,209.12,40.43,0.35,0.003084,258.11,1706668760.0,4531.0,1706673481.3,172.9,9,2,0,1,0,1,0,0,1.9,0,22.08,6.09,88.9,6672.0,1.26,0,1,0,0,0,0,0,3,0,0.3636
1,2,1,1,1704984013,13,12,1.93,6.3,559.3,65.13,54.57,13.02,0.56,0.001464,67.34,1704979821.6,4191.7,1704983733.81,67.33,20,3,0,0,0,0,1,0,0.0,0,24.86,7.28,93.97,5899.5,1.08,0,0,0,1,0,0,0,1,0,0.6353
10,22,5,10,1704338128,2,2,11.14,46.3,233.9,293.51,243.62,112.42,0.56,0.004607,326.44,1704332249.5,5879.4,1704338192.92,127.22,8,3,0,1,1,0,0,0,0.0,0,31.38,5.98,62.57,10000.0,1.0,1,0,0,0,0,0,0,3,1,0.2527
4,8,2,4,1705992297,24,14,2.98,10.8,508.6,80.61,95.92,22.66,0.81,0.000997,92.29,1705985965.5,6331.6,1705992388.95,102.94,12,1,0,0,0,1,0,0,0.0,0,28.33,6.33,65.12,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.8382
3,3,1,3,1705030084,12,12,5.13,55.5,420.5,308.63,326.35,39.01,0.93,0.002252,285.59,1705025787.8,4296.8,1705030018.55,173.4,8,4,0,1,1,0,0,0,5.3,0,23.82,9.38,92.28,8126.1,1.57,0,1,0,0,0,0,0,3,0,0.6701
6,11,3,6,1705618478,23,2,4.05,105.1,234.2,326.0,371.84,92.18,0.9,0.001691,328.55,1705614245.2,4232.9,1705618185.1,113.58,4,4,0,0,0,0,0,1,0.0,0,31.62,7.63,61.84,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5933
8,20,4,8,1704299616,4,4,1.42,28.5,292.0,281.62,262.33,89.03,0.75,0.001998,310.33,1704294313.7,5303.0,1704299699.13,112.92,22,2,0,0,0,0,0,1,0.0,0,24.07,4.38,78.93,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3691
3,4,1,3,1706246816,3,1,0.46,205.5,361.7,316.22,265.19,121.91,0.85,0.002183,324.17,1706244761.0,2055.6,1706246541.26,53.91,10,4,0,0,0,1,0,0,0.0,0,28.14,6.03,82.04,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.2998
9,24,5,9,1705140586,5,1,1.71,113.3,105.3,35.62,32.1,4.35,0.37,0.004158,29.05,1705135228.0,5358.3,1705140449.85,174.95,15,5,1,0,0,1,0,0,0.0,0,29.85,5.66,56.11,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3452
7,16,3,7,1705549668,7,7,1.63,107.7,443.5,188.31,213.41,44.49,0.8,0.000984,214.38,1705543895.5,5772.9,1705549495.39,33.33,9,3,0,1,0,1,0,0,0.0,0,28.16,3.31,69.52,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.5052
7,11,3,7,1704157612,2,2,0.24,166.4,82.0,164.35,169.32,63.31,0.9,0.001528,145.95,1704154726.1,2886.3,1704157865.92,171.27,6,1,0,0,1,0,0,0,0.0,0,24.65,5.18,90.11,5017.5,1.1,0,0,0,1,0,0,0,1,0,0.371
2,3,1,2,1705428432,9,2,3.3,156.8,117.7,333.46,378.29,105.22,0.67,0.000703,391.27,1705422823.1,5609.6,1705428580.21,159.96,23,1,0,0,0,0,0,1,0.0,0,24.49,6.63,90.73,5934.5,1.08,0,0,0,1,0,0,0,1,0,0.366
10,25,5,10,1706181375,24,8,4.64,262.3,216.0,52.26,61.39,11.16,0.7,0.004064,48.59,1706175708.6,5667.3,1706181157.09,61.8,16,3,0,0,0,1,0,0,0.0,0,20.87,7.46,95.55,3890.6,1.12,0,0,0,1,0,0,0,2,0,0.7375
5,6,2,5,1705458585,15,3,30.12,189.0,363.8,207.04,218.96,54.9,0.48,0.00229,201.09,1705452032.2,6553.3,1705458862.11,179.14,7,2,0,1,1,0,0,0,0.0,0,24.32,9.45,92.6,5757.0,1.08,0,0,0,1,0,0,0,3,0,0.4652
1,3,1,1,1705502832,20,10,2.57,167.9,416.9,168.22,166.96,47.98,0.58,0.001393,199.28,1705498270.4,4561.9,1705502972.71,85.15,20,2,0,0,0,0,1,0,0.0,0,26.13,4.68,73.14,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6587
10,25,5,10,1705517273,2,2,0.24,194.1,227.6,331.49,293.1,64.8,0.47,0.003006,279.55,1705510434.0,6839.9,1705517174.01,47.7,0,3,0,0,0,0,0,1,1.4,0,23.66,2.19,85.7,6394.0,1.21,0,1,0,0,0,0,0,1,0,0.2828
2,4,1,2,1705241436,17,5,2.81,166.1,378.8,467.98,375.99,53.51,0.43,0.001253,408.3,1705236007.6,5428.5,1705241411.77,198.4,19,6,1,1,0,0,1,0,0.0,0,27.27,9.86,56.22,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.5123
4,9,2,4,1705319119,6,6,1.11,50.1,333.0,212.47,244.5,29.28,0.91,0.002805,204.34,1705316445.0,2674.6,1705319240.07,185.73,17,0,0,1,0,0,1,0,0.0,0,22.25,8.17,88.14,5219.5,1.1,0,0,0,1,0,0,0,3,0,0.5152
9,22,5,9,1705741530,16,6,2.96,273.7,517.1,72.47,60.68,20.06,0.67,0.001699,84.05,1705734722.5,6807.8,1705741471.88,178.61,14,5,1,0,0,1,0,0,0.0,0,22.3,2.1,94.58,4903.8,1.1,0,0,0,1,0,0,0,2,0,0.5964
5,8,2,5,1705278418,24,11,14.9,189.4,242.9,71.98,69.51,7.52,0.89,0.002811,61.59,1705275338.7,3079.7,1705278387.16,41.83,5,0,0,0,1,0,0,0,0.0,0,25.61,8.49,75.69,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.8232
6,12,3,6,1705977799,15,15,1.98,110.3,594.3,138.66,125.06,45.99,0.6,0.001989,120.84,1705971867.1,5932.8,1705977971.7,115.48,8,1,0,1,1,0,0,0,0.0,0,34.57,2.98,56.36,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.6799
9,22,5,9,1706088795,23,14,3.19,104.2,216.8,275.18,222.76,34.11,0.59,0.004743,299.56,1706086519.3,2275.9,1706089002.99,147.8,15,2,0,0,0,1,0,0,0.0,0,27.67,4.64,81.41,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7704
6,13,3,6,1705442964,18,1,3.17,284.9,547.2,439.1,492.04,168.19,0.37,0.001693,438.23,1705436593.3,6371.3,1705442967.72,150.87,3,2,0,0,0,0,0,1,0.0,0,24.83,7.59,70.05,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3366
4,6,2,4,1704994114,6,6,1.07,271.7,385.2,251.58,280.33,96.67,0.55,0.001624,263.27,1704989620.7,4493.9,1704994408.09,95.16,22,3,0,0,0,0,0,1,0.0,0,24.45,8.59,84.55,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3751
5,7,2,5,1706464136,15,15,1.95,135.2,446.9,199.38,176.35,57.78,0.98,0.001898,196.27,1706458697.2,5439.6,1706464161.72,169.47,23,6,1,0,0,0,0,1,0.0,0,28.57,9.99,66.17,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7439
10,23,5,10,1706362237,19,16,3.37,72.4,504.0,154.85,167.56,39.33,0.71,0.001308,169.4,1706359418.8,2818.6,1706362005.48,111.6,19,5,1,1,0,0,1,0,0.0,0,32.09,1.62,51.0,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.7707
3,4,1,3,1706198412,16,7,8.06,19.8,531.8,47.02,42.26,14.51,0.59,0.004443,43.22,1706196548.7,1864.1,1706198293.15,117.72,21,3,0,0,0,0,0,1,0.0,0,22.26,9.21,91.95,6506.4,1.07,0,0,0,1,0,0,0,1,0,0.5998
10,25,5,10,1705288468,21,5,2.91,32.8,402.2,150.32,166.21,39.37,0.39,0.002869,144.05,1705285694.2,2773.9,1705288673.02,7.15,8,0,0,1,1,0,0,0,0.7,0,22.08,1.49,76.92,6188.4,1.15,0,1,0,0,0,0,0,3,0,0.5657
6,12,3,6,1704351748,17,10,5.46,269.5,406.4,387.36,331.82,135.67,0.31,0.001459,405.35,1704347922.3,3826.3,1704352039.17,10.92,12,3,0,0,0,1,0,0,0.0,0,25.99,1.54,93.11,5234.8,1.1,0,0,0,1,0,0,0,2,0,0.4795
2,4,1,2,1706501725,11,11,4.09,174.9,436.1,90.67,77.93,21.48,0.57,0.003714,75.05,1706494676.0,7049.7,1706501434.25,122.26,9,0,0,1,0,1,0,0,0.0,0,23.38,8.13,86.75,3603.7,1.13,0,0,0,1,0,0,0,3,0,0.5895
5,8,2,5,1704856579,24,10,6.23,262.0,418.1,177.44,190.48,18.79,0.81,0.002692,199.67,1704849624.9,6955.0,1704856835.45,182.31,8,2,0,1,1,0,0,0,0.0,0,30.12,5.19,57.2,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.7822
6,15,3,6,1706378322,11,11,1.7,121.9,102.0,193.08,207.66,58.18,0.41,0.000535,212.62,1706375947.8,2374.4,1706378071.65,5.53,23,5,1,0,0,0,0,1,0.0,0,29.33,6.74,60.07,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5213
5,9,2,5,1705953620,6,5,1.02,66.9,100.0,237.72,248.71,30.55,0.97,0.004912,242.04,1705946690.5,6930.4,1705953428.53,9.96,1,1,0,0,0,0,0,1,0.0,0,20.24,9.63,92.64,3246.6,1.14,0,0,0,1,0,0,0,1,0,0.5095
1,1,1,1,1704916441,17,11,6.82,194.5,209.1,116.55,105.09,28.81,0.98,0.004245,106.51,1704912679.3,3762.2,1704916420.22,195.89,1,3,0,0,0,0,0,1,0.4,0,24.14,2.4,89.59,8855.8,1.06,0,1,0,0,0,0,0,1,0,0.7354
5,6,2,5,1704654000,19,11,2.98,233.5,78.2,300.65,262.97,61.27,0.54,0.002611,280.7,1704651620.8,2379.8,1704653787.97,11.52,0,0,0,0,0,0,0,1,0.0,0,29.7,2.04,69.09,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6404
10,25,5,10,1705973473,5,1,4.37,153.9,436.4,297.54,337.15,36.21,0.78,0.002903,283.16,1705969835.6,3637.5,1705973545.55,178.74,7,1,0,1,1,0,0,0,0.0,0,22.98,1.92,95.72,4608.6,1.11,0,0,0,1,0,0,0,3,0,0.3955
10,22,5,10,1704256058,22,10,3.05,224.1,87.5,118.35,107.66,31.28,0.4,0.001103,139.36,1704249916.0,6142.7,1704255867.08,84.28,9,2,0,1,0,1,0,0,0.0,0,22.13,2.15,95.28,5040.9,1.1,0,0,0,1,0,0,0,3,0,0.663
